bot_hp,enemy_hp,distance,bot_x,enemy_x,bot_cooldown,enemy_last_action,time_left,action
73.0,73.0,1.2,5.44,6.64,0,move_right,95.5,kick
25.0,52.0,0.23,7.03,7.26,0,idle,89.1,move_right
4.0,82.0,0.08,9.12,9.05,0,punch,91.2,block
100.0,100.0,1.59,3.81,5.4,0,move_left,96.8,punch
7.0,4.0,0.17,4.56,4.73,1,move_right,91.0,idle
64.0,61.0,0.2,8.6,8.8,3,jump,92.8,idle
46.0,82.0,1.69,4.54,6.24,3,move_right,96.7,idle
52.0,88.0,0.88,7.78,6.9,3,move_left,92.7,idle
4.0,40.0,0.61,9.39,10.0,2,punch,88.6,block
91.0,85.0,1.22,4.07,5.29,0,idle,95.4,block
94.0,82.0,1.26,5.81,7.06,0,punch,96.5,block
52.0,73.0,1.5,5.74,7.24,0,idle,94.1,block
100.0,100.0,3.83,3.13,6.96,0,kick,97.6,move_right
37.0,52.0,0.3,6.92,7.22,1,move_right,92.5,idle
100.0,100.0,1.32,6.4,7.72,0,kick,96.9,block
46.0,94.0,0.42,5.69,6.12,0,punch,94.5,block
79.0,73.0,1.59,6.41,8.0,1,move_right,94.6,idle
58.0,7.0,1.55,8.45,10.0,6,kick,91.8,idle
100.0,100.0,3.93,2.67,6.6,0,kick,98.5,move_right
10.0,16.0,1.19,5.19,6.38,1,punch,92.3,block
55.0,76.0,1.51,8.49,10.0,0,move_right,90.7,punch
16.0,73.0,1.03,8.46,9.49,0,move_right,94.1,move_right
85.0,100.0,1.02,5.69,6.72,0,move_left,96.5,kick
22.0,37.0,1.04,7.67,8.71,0,move_left,90.8,kick
100.0,100.0,5.69,3.86,9.55,0,punch,98.2,jump
58.0,79.0,1.44,8.56,10.0,1,move_right,93.3,idle
58.0,43.0,1.31,3.75,5.06,0,punch,93.2,block
46.0,55.0,1.56,5.8,7.36,1,move_right,90.2,kick
91.0,82.0,0.55,6.01,6.56,2,jump,96.7,idle
31.0,49.0,1.74,6.11,7.86,0,jump,89.3,jump
10.0,10.0,1.42,5.21,6.64,6,kick,90.2,idle
46.0,67.0,1.46,8.54,10.0,0,kick,91.4,block
64.0,58.0,1.09,6.14,7.24,3,special,94.9,block
55.0,49.0,0.99,7.11,8.1,0,block,94.6,block
7.0,25.0,0.62,8.48,9.1,0,move_right,89.1,punch
76.0,79.0,1.46,7.37,8.83,0,move_left,95.0,punch
7.0,82.0,0.12,7.37,7.49,0,punch,94.2,block
19.0,43.0,0.61,8.81,8.2,2,jump,91.1,idle
37.0,70.0,1.24,6.74,7.98,0,jump,91.2,special
100.0,100.0,5.09,4.46,9.56,0,idle,98.7,move_right
22.0,61.0,0.0,9.7,9.7,0,kick,89.7,block
100.0,100.0,6.17,2.82,9.0,0,move_left,98.9,move_right
82.0,73.0,0.93,8.47,9.4,6,special,94.0,block
37.0,79.0,0.88,8.08,7.2,0,punch,90.8,jump
91.0,100.0,1.88,5.38,7.27,0,move_right,97.4,move_right
1.0,7.0,0.9,6.91,7.8,1,idle,87.4,idle
67.0,91.0,0.45,5.97,6.42,2,jump,93.6,idle
100.0,91.0,1.26,4.9,6.16,3,move_left,96.5,idle
100.0,100.0,5.7,2.2,7.9,0,move_right,98.7,move_right
79.0,55.0,0.59,5.55,4.96,2,move_left,92.7,idle
94.0,88.0,0.54,6.9,7.44,0,punch,94.9,jump
100.0,100.0,1.59,8.34,9.93,3,special,96.4,idle
100.0,100.0,5.46,2.12,7.58,0,punch,98.7,move_right
85.0,100.0,1.23,5.97,7.2,2,idle,94.6,idle
31.0,88.0,0.98,7.08,8.05,2,punch,96.7,block
58.0,70.0,1.4,6.91,8.31,0,move_left,91.5,special
7.0,25.0,0.08,7.43,7.36,0,move_right,90.3,special
91.0,76.0,1.28,4.4,5.68,5,idle,97.8,punch
79.0,67.0,1.23,5.82,7.05,2,punch,95.5,idle
10.0,64.0,0.02,7.43,7.45,0,punch,90.7,block
85.0,85.0,0.31,5.55,5.86,3,block,94.3,idle
100.0,94.0,1.46,7.07,8.53,3,kick,96.4,idle
100.0,100.0,1.34,6.77,8.11,0,move_left,97.7,punch
4.0,61.0,0.64,3.55,2.91,3,punch,93.3,block
49.0,82.0,0.72,7.18,7.9,0,idle,92.5,punch
76.0,88.0,1.27,7.53,8.8,3,special,96.1,idle
40.0,64.0,1.04,7.13,6.1,0,punch,90.6,block
64.0,73.0,1.57,5.11,6.68,2,kick,94.5,idle
91.0,79.0,1.44,7.01,8.44,3,kick,96.1,idle
10.0,7.0,0.39,6.18,6.56,0,block,87.1,kick
94.0,100.0,0.8,4.62,5.42,3,punch,98.2,block
100.0,100.0,2.97,4.5,7.47,0,kick,98.6,move_right
28.0,79.0,0.88,8.08,7.2,0,idle,90.6,move_left
100.0,94.0,1.03,6.28,7.31,2,move_left,97.1,idle
55.0,52.0,1.32,8.42,9.74,3,punch,92.1,idle
61.0,94.0,1.36,4.87,6.23,1,jump,97.6,idle
61.0,73.0,1.86,6.36,8.22,2,jump,93.0,idle
100.0,100.0,3.44,3.39,6.82,0,move_left,98.1,jump
100.0,88.0,2.14,3.53,5.67,1,jump,98.3,idle
100.0,100.0,3.55,4.95,8.5,0,punch,98.5,move_right
52.0,43.0,0.8,7.22,8.02,2,kick,94.2,block
34.0,43.0,0.52,6.62,7.14,6,punch,91.3,block
46.0,82.0,1.39,4.54,5.94,0,idle,96.8,punch
100.0,100.0,5.8,3.5,9.3,0,punch,98.0,move_right
7.0,58.0,0.26,8.87,9.13,0,idle,89.2,move_right
100.0,100.0,2.11,4.15,6.26,0,special,96.5,move_right
100.0,100.0,3.2,5.81,9.01,0,block,97.5,move_right
37.0,55.0,0.68,7.41,8.09,2,block,92.4,idle
91.0,100.0,1.05,5.67,6.72,4,block,96.4,idle
76.0,61.0,0.43,5.98,6.41,1,block,94.4,idle
49.0,40.0,1.59,4.98,6.56,3,block,93.5,idle
25.0,22.0,0.65,4.83,5.48,1,move_left,92.7,idle
100.0,100.0,1.4,7.01,8.41,0,idle,96.2,kick
16.0,73.0,0.26,5.05,4.78,0,move_left,93.1,move_left
100.0,100.0,3.19,5.86,9.04,0,kick,97.8,move_right
67.0,31.0,0.96,7.82,8.78,2,block,90.4,idle
100.0,100.0,3.6,3.01,6.6,0,kick,97.5,move_right
100.0,100.0,3.15,5.24,8.39,0,kick,98.2,special
19.0,7.0,1.37,7.62,9.0,1,special,89.7,idle
7.0,58.0,0.04,9.17,9.13,0,kick,88.7,block
76.0,85.0,1.06,4.78,5.84,0,punch,94.6,block
100.0,94.0,1.9,5.44,7.33,1,jump,96.5,idle
94.0,100.0,1.63,5.05,6.68,2,kick,98.0,idle
100.0,88.0,1.27,7.53,8.8,3,block,96.5,idle
100.0,100.0,2.7,4.21,6.9,0,move_left,96.7,jump
70.0,85.0,1.5,8.5,10.0,0,move_right,94.1,punch
76.0,82.0,1.8,5.71,7.5,0,kick,94.2,jump
55.0,64.0,0.89,4.29,5.18,2,jump,94.8,idle
4.0,28.0,1.09,6.58,7.67,0,move_right,93.2,jump
73.0,73.0,1.16,8.54,9.7,0,move_left,94.9,special
100.0,100.0,3.3,3.04,6.34,0,kick,98.0,move_right
100.0,100.0,4.37,1.71,6.08,0,idle,99.0,move_right
70.0,76.0,1.1,5.71,6.81,1,block,97.1,idle
100.0,100.0,5.4,1.21,6.6,0,kick,98.4,move_left
25.0,52.0,0.0,9.1,9.1,0,punch,91.0,block
76.0,82.0,1.39,7.66,9.04,2,idle,95.8,idle
37.0,67.0,0.56,4.56,5.12,3,special,93.9,block
37.0,70.0,0.61,7.44,8.05,0,jump,93.6,block
100.0,100.0,4.58,3.45,8.03,0,punch,98.5,move_right
100.0,100.0,4.06,3.53,7.6,0,punch,97.5,jump
52.0,58.0,1.28,4.4,5.68,0,move_left,96.6,punch
25.0,76.0,0.41,4.99,5.4,0,jump,95.6,move_right
79.0,73.0,1.29,6.41,7.7,2,move_left,94.7,idle
58.0,82.0,0.23,6.43,6.66,2,idle,95.2,idle
100.0,100.0,4.52,3.54,8.06,1,idle,96.7,idle
100.0,100.0,4.06,3.42,7.48,0,move_left,98.8,jump
91.0,91.0,0.73,6.77,7.51,0,punch,96.2,punch
91.0,76.0,2.41,5.35,7.76,1,punch,93.7,idle
4.0,40.0,0.45,8.11,7.66,0,punch,89.7,block
55.0,58.0,0.68,6.59,7.27,3,jump,93.3,idle
82.0,88.0,0.82,6.32,7.14,0,idle,93.4,punch
100.0,100.0,6.04,2.19,8.23,2,punch,98.3,idle
37.0,73.0,0.53,6.77,7.3,0,move_right,92.3,kick
100.0,85.0,1.03,6.28,7.31,2,move_left,96.7,idle
100.0,100.0,5.86,3.4,9.26,0,punch,97.9,move_right
91.0,82.0,1.09,4.32,5.41,1,move_left,98.3,idle
46.0,43.0,1.88,6.59,8.47,3,idle,91.8,idle
10.0,61.0,0.26,9.14,8.88,0,punch,88.7,block
100.0,100.0,4.13,5.27,9.4,0,punch,97.1,move_right
76.0,85.0,1.17,5.27,6.44,0,idle,95.0,punch
100.0,94.0,1.39,7.71,9.1,0,block,95.2,punch
70.0,100.0,1.13,6.43,7.56,0,special,95.9,jump
55.0,43.0,0.83,7.66,8.49,1,move_left,93.0,idle
4.0,55.0,0.19,5.74,5.94,0,punch,92.1,special
37.0,19.0,0.23,8.23,8.01,2,move_left,92.0,idle
91.0,82.0,1.02,4.6,5.62,0,special,97.0,block
61.0,64.0,0.08,5.71,5.79,3,punch,94.7,block
85.0,34.0,0.38,8.42,8.8,3,block,92.2,idle
88.0,94.0,1.46,7.94,9.4,0,idle,94.2,punch
4.0,13.0,0.72,8.2,8.92,0,punch,87.3,block
16.0,43.0,0.95,8.45,9.4,0,idle,93.0,punch
100.0,100.0,5.11,3.24,8.35,0,move_left,98.1,move_right
4.0,52.0,0.43,4.8,5.23,0,move_left,92.6,move_right
61.0,73.0,0.68,6.59,7.27,0,kick,94.5,block
10.0,16.0,1.21,7.99,9.2,4,punch,91.2,idle
73.0,85.0,0.2,8.9,9.1,1,idle,93.6,move_left
100.0,100.0,2.78,4.18,6.97,0,special,98.5,jump
100.0,100.0,5.38,2.8,8.18,0,idle,98.1,move_right
64.0,67.0,1.14,5.81,6.96,0,punch,92.8,jump
76.0,94.0,1.23,7.57,8.8,3,block,95.0,jump
100.0,100.0,3.42,3.21,6.63,0,idle,99.0,move_right
22.0,37.0,1.04,7.67,8.71,2,punch,91.0,block
28.0,40.0,0.66,5.91,6.57,0,jump,92.5,kick
58.0,100.0,1.09,4.24,5.34,0,idle,97.8,special
82.0,79.0,1.29,3.81,5.1,2,punch,95.8,idle
100.0,100.0,3.31,5.17,8.48,0,jump,96.4,move_right
82.0,88.0,0.67,4.02,4.69,0,move_left,95.6,jump
55.0,67.0,1.89,4.08,5.96,3,move_right,96.8,idle
100.0,100.0,4.22,5.78,10.0,0,move_right,97.7,move_right
94.0,85.0,1.1,5.71,6.81,0,jump,97.6,block
100.0,100.0,5.59,3.16,8.74,0,idle,98.8,move_right
100.0,100.0,3.03,2.97,6.0,0,move_left,98.3,move_right
52.0,64.0,1.03,7.07,8.11,2,move_left,93.2,idle
94.0,91.0,1.13,6.73,7.86,3,jump,95.4,idle
28.0,58.0,1.04,8.66,9.7,3,punch,89.3,block
94.0,91.0,1.06,7.58,8.63,1,move_left,96.5,idle
13.0,13.0,1.64,4.78,3.14,0,punch,88.5,move_left
37.0,52.0,0.74,8.66,9.4,3,move_right,90.8,idle
91.0,85.0,1.61,5.36,6.98,2,move_right,95.8,idle
100.0,100.0,1.63,5.33,6.96,0,punch,98.2,move_right
1.0,37.0,1.17,4.65,3.48,0,move_left,91.1,punch
52.0,70.0,1.76,6.37,8.14,0,jump,93.6,move_right
100.0,100.0,2.34,6.72,9.05,0,idle,95.9,jump
100.0,100.0,1.34,8.36,9.7,0,punch,94.0,jump
100.0,94.0,1.34,5.23,6.57,2,jump,97.9,idle
100.0,100.0,4.53,1.05,5.58,0,block,98.9,idle
34.0,28.0,0.43,8.33,8.76,1,kick,90.1,block
37.0,46.0,1.28,7.41,8.69,0,idle,91.6,block
16.0,28.0,0.17,5.68,5.51,0,move_left,91.6,kick
52.0,73.0,1.45,5.87,7.32,1,kick,91.0,idle
73.0,79.0,0.09,6.7,6.79,3,kick,93.0,block
100.0,94.0,0.12,5.02,5.14,0,idle,96.7,block
100.0,100.0,2.63,3.4,6.04,0,punch,98.7,move_right
34.0,46.0,1.4,7.95,9.35,2,kick,90.1,idle
100.0,76.0,0.67,8.13,8.8,3,move_left,95.0,idle
85.0,91.0,1.02,5.78,6.8,1,move_left,97.6,idle
13.0,64.0,0.97,6.31,7.28,0,move_right,92.7,move_right
100.0,100.0,3.26,3.83,7.09,2,idle,98.7,idle
100.0,100.0,2.96,4.13,7.09,0,punch,98.4,jump
94.0,85.0,1.1,5.71,6.81,1,punch,97.7,block
52.0,76.0,0.0,6.92,6.92,0,punch,94.0,block
100.0,100.0,3.06,5.32,8.38,0,jump,97.8,move_right
61.0,76.0,1.16,6.07,7.24,0,punch,95.4,block
13.0,61.0,0.06,6.38,6.32,0,punch,90.4,jump
76.0,73.0,0.66,5.81,6.46,2,block,95.0,idle
94.0,100.0,1.85,7.25,9.1,1,move_right,96.7,idle
67.0,79.0,1.12,7.22,8.34,2,kick,93.9,block
31.0,58.0,1.15,7.35,8.5,0,move_left,93.9,punch
100.0,100.0,1.3,5.99,7.29,6,idle,95.4,idle
100.0,100.0,1.41,7.87,9.27,1,idle,95.1,idle
100.0,100.0,1.58,7.27,8.85,0,idle,95.2,block
100.0,100.0,4.02,2.32,6.34,0,move_right,98.8,move_right
7.0,4.0,0.13,4.56,4.43,2,special,91.1,block
52.0,79.0,0.68,5.18,5.86,1,punch,96.1,block
7.0,70.0,0.01,7.44,7.45,0,punch,91.7,block
100.0,100.0,4.24,4.59,8.83,0,move_right,96.7,move_right
73.0,67.0,1.29,6.41,7.7,1,punch,94.2,idle
37.0,52.0,1.95,7.51,9.46,3,idle,92.9,idle
52.0,58.0,0.49,7.71,8.2,0,kick,92.8,block
37.0,61.0,1.25,8.45,9.7,3,move_right,94.4,idle
13.0,61.0,0.93,8.47,9.4,0,punch,90.2,block
100.0,100.0,3.37,4.55,7.92,0,idle,98.2,move_right
31.0,58.0,1.34,5.79,7.12,0,special,93.3,block
4.0,10.0,2.23,6.8,9.03,0,move_right,91.3,move_right
100.0,100.0,2.48,4.79,7.27,0,move_left,97.7,move_right
1.0,4.0,0.74,3.28,2.54,1,move_right,86.3,idle
79.0,76.0,0.61,7.52,8.13,3,move_left,95.8,idle
100.0,100.0,3.61,6.32,9.93,0,move_right,97.8,move_right
55.0,79.0,0.03,6.27,6.3,2,punch,92.0,punch
58.0,79.0,1.82,7.01,8.83,2,move_right,94.5,idle
61.0,94.0,0.94,6.44,7.38,0,idle,93.7,punch
13.0,94.0,0.16,4.75,4.91,0,jump,93.9,move_right
52.0,49.0,1.09,5.82,6.91,0,special,93.2,block
100.0,100.0,2.26,6.68,8.93,0,punch,97.1,move_right
91.0,94.0,1.38,3.94,5.32,0,kick,98.6,jump
100.0,100.0,3.52,2.76,6.28,0,idle,98.7,move_right
100.0,100.0,2.33,6.16,8.49,0,move_left,98.2,jump
100.0,100.0,2.11,4.79,6.9,1,idle,96.8,punch
73.0,91.0,0.75,5.97,6.72,3,kick,94.1,block
100.0,100.0,1.47,5.94,7.41,0,idle,96.9,special
67.0,64.0,1.8,6.61,8.4,2,block,92.1,idle
25.0,25.0,1.39,8.61,10.0,3,kick,89.9,idle
61.0,82.0,0.76,6.42,7.18,0,jump,94.2,punch
1.0,55.0,0.04,6.53,6.49,0,kick,91.9,block
46.0,64.0,0.54,5.62,5.08,0,block,93.0,kick
25.0,55.0,0.69,8.27,8.97,3,move_left,94.2,idle
100.0,76.0,1.06,4.42,5.47,4,punch,97.5,block
28.0,55.0,0.57,6.88,7.45,0,punch,91.5,jump
91.0,82.0,1.02,4.6,5.62,0,idle,96.9,punch
40.0,58.0,0.53,6.43,6.96,0,move_right,93.8,special
64.0,73.0,0.88,7.69,8.57,2,move_right,93.2,idle
100.0,100.0,2.18,7.11,9.29,0,jump,97.0,move_right
40.0,61.0,0.96,7.88,6.92,0,move_left,92.0,kick
22.0,61.0,0.36,6.68,6.32,0,move_left,90.8,move_left
100.0,100.0,1.86,6.62,8.48,4,punch,95.9,idle
100.0,100.0,1.87,6.65,8.52,0,punch,97.3,move_right
85.0,100.0,1.9,6.7,8.6,1,move_right,96.6,idle
76.0,76.0,1.4,7.22,8.62,6,punch,96.7,idle
100.0,100.0,4.78,3.4,8.18,0,punch,97.8,move_right
64.0,88.0,0.5,4.62,5.12,0,move_left,96.8,punch
100.0,100.0,7.13,2.87,10.0,0,punch,98.2,move_right
31.0,58.0,0.82,5.16,5.98,2,move_right,94.2,idle
82.0,94.0,1.7,6.62,8.32,0,idle,97.1,move_right
61.0,58.0,1.44,4.0,5.44,0,idle,94.7,block
64.0,76.0,1.32,7.19,8.51,0,punch,94.7,block
100.0,100.0,0.68,5.12,5.8,0,kick,98.9,block
1.0,58.0,0.45,8.95,8.5,0,move_left,89.1,move_left
100.0,100.0,1.37,4.94,6.3,0,punch,98.0,block
76.0,85.0,0.42,8.19,8.61,2,block,91.8,idle
76.0,85.0,1.3,5.99,7.29,0,jump,93.8,block
79.0,76.0,0.61,7.52,8.13,0,punch,95.5,block
55.0,49.0,0.99,7.11,8.1,0,special,94.5,block
82.0,82.0,0.16,7.67,7.51,3,move_left,96.3,idle
64.0,73.0,1.02,8.2,9.22,2,idle,92.9,idle
76.0,76.0,1.06,8.64,9.7,1,move_left,94.4,move_left
100.0,100.0,5.37,2.19,7.57,0,move_left,98.3,move_right
37.0,64.0,1.1,4.62,5.72,1,idle,94.6,idle
100.0,100.0,3.32,5.68,9.0,0,punch,97.1,move_right
100.0,100.0,3.82,4.62,8.45,0,move_left,97.4,move_right
43.0,61.0,0.42,4.98,5.4,2,idle,94.3,idle
100.0,100.0,1.88,4.41,6.29,1,jump,96.6,idle
58.0,88.0,0.45,4.17,4.62,0,punch,96.4,jump
100.0,100.0,1.44,5.81,7.26,0,punch,96.6,block
1.0,49.0,1.05,2.67,1.62,5,idle,91.3,idle
100.0,100.0,2.91,2.75,5.65,0,move_right,97.9,move_right
100.0,100.0,6.16,1.61,7.77,0,block,98.5,move_right
43.0,67.0,0.26,4.56,4.82,2,punch,94.3,block
43.0,91.0,0.34,8.28,8.62,3,move_left,94.5,idle
55.0,67.0,1.32,5.8,7.12,1,punch,93.5,idle
10.0,73.0,0.11,8.86,8.74,0,idle,91.1,move_left
94.0,88.0,1.2,6.92,8.12,1,move_right,95.7,idle
43.0,73.0,0.75,5.67,6.42,5,move_left,90.8,idle
61.0,73.0,0.42,8.19,8.61,0,punch,90.7,block
61.0,58.0,0.9,6.91,7.8,2,punch,91.5,block
16.0,16.0,0.39,6.7,7.09,4,move_left,89.3,idle
1.0,4.0,0.98,8.42,9.4,3,move_left,88.1,idle
58.0,7.0,0.68,8.72,9.4,4,idle,91.0,idle
1.0,73.0,0.18,3.94,4.12,0,move_right,93.8,move_right
73.0,67.0,0.06,6.9,6.84,3,move_right,93.9,idle
22.0,67.0,0.76,8.04,8.8,0,punch,92.9,jump
76.0,67.0,1.62,6.92,8.54,0,move_left,95.4,move_right
100.0,100.0,2.65,2.83,5.48,0,kick,98.1,move_right
100.0,94.0,1.45,7.35,8.8,3,kick,97.6,idle
76.0,76.0,1.48,7.89,9.37,1,jump,92.4,idle
13.0,70.0,0.2,6.89,6.69,0,punch,90.0,block
100.0,100.0,3.56,6.44,10.0,0,kick,96.7,move_right
52.0,70.0,0.42,5.79,6.21,2,kick,94.0,block
43.0,64.0,1.61,6.86,8.48,1,punch,92.0,idle
100.0,100.0,2.19,5.2,7.39,0,move_right,96.7,move_right
94.0,82.0,0.58,6.32,6.89,0,idle,96.8,special
25.0,13.0,0.13,4.56,4.43,0,idle,91.3,kick
37.0,61.0,1.4,8.6,10.0,1,punch,92.1,idle
100.0,100.0,3.03,3.27,6.3,0,move_right,98.1,move_right
58.0,67.0,1.2,8.5,9.7,2,kick,92.1,idle
76.0,94.0,1.06,4.87,5.93,3,idle,98.3,idle
52.0,46.0,0.74,7.67,8.41,2,kick,92.4,block
13.0,61.0,0.27,9.37,9.1,0,kick,90.6,block
55.0,61.0,1.3,8.7,10.0,0,punch,92.4,block
100.0,100.0,1.31,5.06,6.38,0,move_left,96.7,punch
4.0,67.0,0.15,5.97,5.82,0,idle,88.8,idle
46.0,82.0,0.08,4.97,5.05,0,punch,96.6,block
100.0,91.0,1.69,5.54,7.24,2,kick,97.5,idle
100.0,91.0,1.02,6.14,7.16,2,move_left,97.2,idle
94.0,88.0,1.14,8.54,9.68,0,move_right,96.2,punch
100.0,100.0,1.32,4.08,5.4,0,move_left,98.1,special
91.0,85.0,0.99,6.7,7.69,2,move_left,94.7,idle
22.0,64.0,0.07,7.67,7.6,0,punch,90.9,kick
22.0,58.0,0.83,6.43,7.26,0,kick,93.0,block
70.0,94.0,1.16,6.07,7.24,0,jump,96.2,kick
100.0,100.0,1.64,7.21,8.84,0,move_right,95.4,move_right
91.0,76.0,1.51,5.05,6.56,0,move_right,94.6,special
88.0,82.0,0.61,7.52,8.13,2,move_left,96.2,idle
100.0,100.0,4.96,2.21,7.17,0,move_left,97.3,move_right
91.0,91.0,2.16,6.92,9.08,0,move_right,95.0,jump
100.0,100.0,1.8,4.04,5.84,0,jump,97.8,jump
37.0,85.0,1.52,7.44,8.96,2,punch,90.5,idle
94.0,76.0,0.68,7.71,8.39,1,block,95.1,idle
91.0,88.0,0.97,4.02,4.99,0,special,95.8,jump
100.0,100.0,2.82,6.39,9.21,0,move_right,95.9,move_right
16.0,43.0,0.61,8.49,9.1,3,move_left,88.8,idle
43.0,52.0,1.02,6.8,7.82,2,kick,93.3,block
28.0,40.0,0.99,5.55,6.54,1,kick,91.1,block
100.0,82.0,0.76,7.61,8.37,5,block,94.0,idle
43.0,37.0,0.84,7.01,7.84,1,punch,92.8,block
4.0,79.0,0.15,7.41,7.25,0,move_left,92.1,move_left
91.0,85.0,1.51,6.54,8.05,2,move_right,95.7,idle
7.0,55.0,1.06,8.94,10.0,0,move_right,89.9,move_right
16.0,46.0,0.88,6.32,7.19,0,move_right,92.7,kick
100.0,100.0,4.84,3.69,8.53,0,jump,97.0,move_right
64.0,94.0,0.74,8.66,9.4,0,punch,92.1,jump
64.0,31.0,0.32,5.99,6.3,2,kick,90.5,block
100.0,100.0,3.91,1.45,5.36,5,block,98.4,idle
7.0,73.0,0.18,6.84,6.66,0,kick,92.4,jump
100.0,100.0,1.07,7.02,8.1,0,move_left,96.8,special
100.0,100.0,2.31,3.35,5.65,0,block,97.4,move_right
100.0,100.0,5.54,2.71,8.24,5,idle,98.0,idle
40.0,82.0,0.12,5.61,5.73,0,move_left,95.9,kick
67.0,37.0,1.26,7.82,9.08,0,move_left,90.7,punch
100.0,91.0,1.0,6.8,7.8,3,move_left,96.7,idle
100.0,100.0,2.3,5.85,8.15,0,move_left,97.3,move_right
100.0,100.0,3.08,3.98,7.06,0,kick,98.8,move_right
58.0,82.0,1.3,6.04,7.33,2,move_left,93.9,idle
34.0,70.0,1.06,6.97,8.03,0,kick,93.8,kick
82.0,100.0,1.32,7.0,8.32,0,jump,95.2,punch
100.0,100.0,4.02,3.74,7.76,0,special,98.7,move_right
34.0,67.0,1.17,6.27,5.1,2,special,90.6,block
94.0,85.0,1.44,8.22,9.65,2,punch,94.3,idle
79.0,67.0,1.33,6.53,7.86,2,punch,95.2,idle
52.0,61.0,0.63,8.47,9.1,0,idle,91.7,kick
100.0,85.0,0.04,4.27,4.23,1,move_left,95.8,idle
100.0,100.0,4.11,5.17,9.27,0,move_right,96.8,move_right
37.0,46.0,0.68,7.41,8.09,3,punch,92.1,block
55.0,58.0,0.74,4.78,4.04,2,punch,92.2,block
100.0,100.0,2.52,6.39,8.91,0,punch,96.0,jump
25.0,49.0,0.08,5.48,5.56,1,special,93.3,block
100.0,100.0,6.94,1.04,7.98,0,idle,98.9,block
43.0,73.0,0.88,5.81,6.7,6,special,95.1,block
100.0,100.0,3.78,5.08,8.86,0,jump,97.6,special
100.0,91.0,0.74,8.36,9.1,3,move_left,95.8,idle
100.0,100.0,4.42,4.32,8.75,0,move_right,97.5,move_right
25.0,76.0,0.71,4.39,5.1,0,move_left,95.8,move_right
100.0,100.0,4.92,4.48,9.4,0,move_left,96.8,move_right
22.0,61.0,0.34,8.24,8.58,0,move_right,89.5,move_right
88.0,76.0,0.17,4.26,4.43,2,punch,95.1,block
94.0,82.0,1.44,8.54,9.98,3,move_right,96.1,idle
52.0,79.0,1.18,7.78,6.6,0,punch,92.0,jump
40.0,64.0,1.26,5.91,7.17,0,jump,94.5,kick
46.0,70.0,0.36,7.88,7.52,2,idle,93.1,idle
100.0,100.0,6.62,0.54,7.16,0,kick,98.8,move_right
1.0,64.0,0.3,9.7,10.0,0,move_right,91.3,move_right
100.0,100.0,6.87,1.29,8.17,0,idle,98.7,move_right
100.0,100.0,5.86,4.14,10.0,0,punch,96.3,move_right
100.0,94.0,1.32,6.8,8.12,1,move_left,96.0,jump
4.0,19.0,1.33,6.8,8.13,1,jump,91.8,idle
40.0,79.0,1.32,5.04,6.36,2,punch,95.2,idle
73.0,100.0,1.23,4.63,5.86,1,kick,97.5,idle
49.0,55.0,0.38,4.2,4.58,3,punch,94.4,block
46.0,43.0,1.32,7.6,8.92,6,punch,92.7,idle
25.0,82.0,0.08,8.82,8.75,1,block,92.3,idle
73.0,76.0,0.25,6.01,6.26,0,kick,96.0,block
52.0,73.0,1.87,8.13,10.0,0,jump,94.0,move_right
31.0,82.0,1.1,6.2,7.29,3,idle,96.2,idle
52.0,70.0,0.25,6.01,6.26,2,kick,95.3,block
64.0,67.0,1.73,7.36,9.09,1,idle,94.1,idle
82.0,73.0,1.1,7.01,8.11,2,jump,95.3,move_right
25.0,49.0,0.61,8.51,7.9,3,jump,91.7,move_right
58.0,7.0,1.28,8.72,10.0,2,punch,91.5,idle
82.0,85.0,0.73,6.07,6.79,3,move_left,97.0,idle
100.0,100.0,5.79,1.91,7.7,0,punch,98.6,jump
82.0,88.0,1.08,3.94,5.02,0,kick,98.0,jump
25.0,49.0,0.18,8.32,8.5,3,move_right,90.8,idle
100.0,100.0,1.32,6.4,7.72,0,idle,97.3,punch
64.0,70.0,0.14,7.13,7.0,0,punch,91.8,block
1.0,73.0,0.18,3.64,3.82,0,jump,94.0,move_right
22.0,64.0,1.52,7.73,9.25,0,punch,92.5,move_right
76.0,64.0,0.75,8.65,9.4,2,jump,93.1,idle
79.0,85.0,0.39,6.7,7.09,0,idle,93.6,block
100.0,100.0,7.32,1.59,8.91,2,special,98.2,idle
100.0,91.0,2.18,5.69,7.87,0,move_left,96.8,jump
19.0,58.0,0.15,8.65,8.8,0,punch,90.0,block
100.0,82.0,0.79,3.75,2.96,0,move_left,96.8,block
88.0,82.0,1.58,4.2,5.78,3,idle,97.2,idle
25.0,40.0,0.38,5.48,5.86,3,block,93.1,idle
64.0,76.0,1.32,6.59,7.91,0,idle,95.4,kick
79.0,70.0,0.28,6.32,6.59,2,punch,95.1,block
25.0,52.0,0.23,7.03,7.26,2,idle,89.9,idle
100.0,94.0,1.53,4.65,6.18,0,kick,96.2,kick
76.0,85.0,0.44,7.13,6.7,1,punch,93.8,block
85.0,100.0,1.53,5.97,7.5,1,move_right,94.5,idle
100.0,82.0,1.51,4.75,6.26,0,kick,95.4,punch
22.0,67.0,0.18,6.14,5.96,0,idle,94.3,move_left
19.0,64.0,0.25,6.61,6.86,0,punch,93.7,block
16.0,55.0,0.02,3.98,3.96,0,punch,89.5,block
